Attachment URL,ID,Title,Description,Status,Address,Location,Zip Code,Date Created,Num Of Comments,Num Of Followers,Num Of Supporters,Latitude,Longitude,Rank,User
NA,849848,Noise Complaint,,submitted,"181 Veronica Place, Brooklyn, NY 11226, USA","New York City, NY",10019,1433653805,0,1,1,40.645704,-73.952404,1,Anonymous
NA,849847,Noise Complaint,,submitted,"177 Veronica Place, Brooklyn, NY 11226, USA","New York City, NY",10019,1433653148,0,1,1,40.645871,-73.95239,1,Anonymous
NA,849846,Noise Complaint,"loud music, speakers, stop this please!!",submitted,"1015 Rogers Avenue, Brooklyn, NY 11226, USA","New York City, NY",10019,1433653049,0,1,1,40.645442,-73.951751,1,Anonymous
NA,849845,Noise Complaint,loud obnoxious music!!!,submitted,"123-145 Veronica Place, Brooklyn, NY 11226, USA","New York City, NY",10019,1433652913,0,1,1,40.646837,-73.952663,1,Anonymous
NA,849844,Noise Complaint,why these welfare people allowed to make so much noise and can't pay rent!!!,submitted,"976 Rogers Avenue, Brooklyn, NY 11226, USA","New York City, NY",10019,1433652827,0,1,1,40.64632,-73.952106,1,Anonymous
NA,847481,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1433377344,0,1,1,40.764297,-73.832702,1,13
NA,846834,Pothole,Pothole at median of 48th Ave. at 217-08 48th Ave.,submitted,"217-06 48th Avenue, Flushing, NY 11364, USA","New York City, NY",10019,1433345999,0,1,1,40.75601,-73.763036,1,16
NA,843286,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1432995880,0,1,1,40.764297,-73.832702,1,13
NA,841508,Blocked Sidewalk or Street,"I don't see where there is a homeless people option but the intersection of walker st and laffeyette st on the west side of laffeyette is constantly crowded with up to 8 homeless men drinking, doing drugs, and selling drugs. Passing out on stoops and in doorways and blocking sidewalks. For a year me and other people who work in the area have tried to get the city to keep this area clear yet they always return. I understand people fall on hard times but these men have been here for a solid year drinking, doing drugs, and stoping traffic and people to beg for money.  311 and 911 have both been contacted numerous times especially when these guys become threatening yet they are still allowed to stay. Can some one please help",submitted,"Lafayette Street & Walker Street, New York, NY 10013, USA","New York City, NY",10013,1432830964,0,1,1,40.71794,-74.000991,1,Anonymous
NA,835894,Pothole,Pothole at intersection of Cherry and Parsons,submitted,"43-0 Parsons Boulevard, Flushing, NY 11355, USA","New York City, NY",10019,1432214015,0,1,1,40.75708,-73.817884,1,16
NA,832146,Health Hazard,"Public urination.  On going issue of the guests of this location constantly go to our neighbors yard and urinate against her garage.  The area reeks of urine and when confronted they become very hostile.   They are drunk, loud and abusive.  Additionally, there are many times when the are doing this in front of children.",submitted,3213 Newkirk Ave,"New York City, NY",11226,1431897654,0,1,1,40.640381,-73.945999,1,17
NA,825946,Pothole,"At pedestrian intersection, west side of Myrtle",submitted,"Myrtle Avenue & Classon Avenue, Brooklyn, NY 11205, USA","New York City, NY",10019,1431209197,0,1,1,40.694011,-73.961093,1,16
NA,821293,Litter,Litter in front of store on sidewalk,submitted,1352 E Gun Hill Rd,"New York City, NY",10469,1430830205,0,1,1,40.87029,-73.845917,1,8
NA,820087,Pothole,Large hole in front of address (or one house down),submitted,"217-19 56th Avenue, Flushing, NY 11364, USA","New York City, NY",10019,1430748448,0,1,1,40.752025,-73.76196,1,16
NA,818213,Pothole,,submitted,"275 West 4th Street, New York, NY 10014, USA","New York City, NY",10019,1430435988,0,1,1,40.735848,-74.003308,1,16
NA,816025,Pothole,"There are several dips and potholes along 48th Avenue between 216th and 217th Streets, including along the curbs on both sides of the street.",submitted,"216-11-216-17 48th Avenue, Bayside, NY 11364, USA","New York City, NY",10019,1430272159,0,1,1,40.756119,-73.763848,1,16
NA,815071,Pothole,Major potholes in this area along the service road,submitted,"112-98 67th Road, Forest Hills, NY 11375, USA","New York City, NY",10019,1430230828,0,1,1,40.730019,-73.841464,1,16
NA,812842,Pothole,,submitted,"216-18 48th Avenue, Flushing, NY 11364, USA","New York City, NY",10019,1429929218,0,1,1,40.755895,-73.763518,1,16
NA,808750,Pothole,"Potholes at Madison and East 28th, east side/east of intersection",submitted,"79 Madison Avenue, New York, NY 10016, USA","New York City, NY",10019,1429638692,0,1,1,40.744073,-73.985696,1,16
NA,806633,Health Hazard,raw sewage running  from building,submitted,"1000-1034 48th Street, Brooklyn, NY 11219, USA","New York City, NY",10019,1429504893,0,1,1,40.639253,-73.99765,1,Anonymous
NA,805993,Broken Streetlight,,submitted,Woodhaven Blvd,"New York City, NY",11373,1429314046,0,1,0,40.732665,-73.870539,1,18
NA,798936,Health Hazard,No heat,submitted,729 Adee Ave,"New York City, NY",10467,1428676980,0,1,1,40.869686,-73.865768,1,Anonymous
NA,798856,Pothole,Multiple *large* potholes at and just east of the intersection of Sanford and Bowne,submitted,"142-30-142-46 Sanford Avenue, Flushing, NY 11355, USA","New York City, NY",10019,1428673567,0,1,1,40.758184,-73.823195,1,16
NA,798854,Pothole,Pothole at Parsons and Cherry,submitted,"43-0 Parsons Boulevard, Flushing, NY 11355, USA","New York City, NY",10019,1428673471,0,1,1,40.75708,-73.817884,1,16
NA,796731,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1428504790,0,1,1,40.764297,-73.832702,1,13
NA,796500,Pothole,,submitted,1022 Madison Ave,"New York City, NY",10075,1428498168,0,1,1,40.776106,-73.962294,1,Anonymous
NA,795033,Pothole,"Multiple potholes at crosswalk, east side of intersection",submitted,"460 Sterling Place, Brooklyn, NY 11238, USA","New York City, NY",10019,1428369765,0,1,1,40.674574,-73.963139,1,16
NA,793256,Litter,,submitted,2727–2735 Wilson Ave,"New York City, NY",10469,1428168150,0,1,1,40.86624,-73.849124,1,8
NA,793255,Litter,,submitted,2701 DeWitt Pl,"New York City, NY",10469,1428168024,0,1,1,40.866399,-73.848933,1,8
NA,793253,Litter,,submitted,2715–2725 Wilson Ave,"New York City, NY",10469,1428167839,0,1,1,40.86618,-73.848957,1,8
NA,793251,Litter,,submitted,1621–1659 E Gun Hill Rd,"New York City, NY",10469,1428167654,0,1,1,40.866474,-73.838229,1,8
NA,790162,Pothole,"At east side of intersection, near crosswalk",submitted,"714 Avenue of the Americas, New York, NY 10010, USA","New York City, NY",10019,1427907119,0,1,1,40.74289,-73.992803,1,16
NA,788491,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1427811470,0,1,1,40.764297,-73.832702,1,13
NA,786735,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1427717480,0,1,1,40.764297,-73.832702,1,13
NA,786734,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1427717475,0,1,1,40.764297,-73.832702,1,13
NA,786527,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1427656613,0,1,1,40.764297,-73.832702,1,13
NA,786526,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1427656608,0,1,1,40.764297,-73.832702,1,13
NA,786525,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1427656604,0,1,1,40.764297,-73.832702,1,13
NA,786524,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1427656599,0,1,1,40.764297,-73.832702,1,13
NA,786523,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1427656594,0,1,1,40.764297,-73.832702,1,13
NA,786522,Sidewalk Repair,,submitted,No Address Given,"New York City, NY",10019,1427656589,0,1,1,40.764297,-73.832702,1,13
NA,784959,Pothole,"At manhole cover, Clearview Service Road north and 48th, just west of intersection",submitted,"205-7 48th Avenue, Bayside, NY 11364, USA","New York City, NY",10019,1427463329,0,1,1,40.753432,-73.775356,1,16
NA,784623,Health Hazard,Dead raccoon on the side of the highway going from Brooklyn to Bronx,submitted,"Jackie Robinson Parkway, Queens, NY, USA","New York City, NY",10019,1427402541,0,1,1,40.706649,-73.851338,1,Anonymous
NA,784620,Health Hazard,Dead raccoon on the side of the highway,submitted,"Jackie Robinson Parkway, Queens, NY, USA","New York City, NY",10019,1427402460,0,1,1,40.706649,-73.851338,1,Anonymous
NA,783938,Pothole,Two sizable potholes along Sanford just east of its intersection with Bowne,submitted,"142-30-142-46 Sanford Avenue, Flushing, NY 11355, USA","New York City, NY",10019,1427377494,0,1,1,40.758184,-73.823195,1,16
NA,783925,Pothole,"MAJOR pothole at 156-10 46th Avenue, in front of the bus stop. Seriously big.",submitted,"156-10 46th Avenue, Flushing, NY 11355, USA","New York City, NY",10019,1427377238,0,1,1,40.75394,-73.810041,1,16
NA,783921,Pothole,"At 46th Ave. and 167th St., northeast corner",submitted,"45-73 167th Street, Flushing, NY 11358, USA","New York City, NY",10019,1427377115,0,1,1,40.754017,-73.800058,1,16
NA,783915,Pothole,Sizable pothole on 48th just east of the intersection of the Clearview Service Road (southbound) and Rocky Hill Road.,submitted,"204-1-204-9 48th Avenue, Bayside, NY 11364, USA","New York City, NY",10019,1427376921,0,1,1,40.753323,-73.776046,1,16
NA,778807,Dangerous Condition,Street needs to be salted,submitted,"2020 Pacific Street, Brooklyn, NY 11233, USA","New York City, NY",10019,1426938344,0,1,1,40.675916,-73.918942,1,Anonymous
NA,778726,Pothole,,submitted,No Address Given,"New York City, NY",10019,1426894588,0,1,1,40.725074,-73.896747,1,13
NA,777729,Pothole,,submitted,No Address Given,"New York City, NY",10019,1426811991,0,1,1,40.725014,-73.896787,1,13
NA,777035,Health Hazard,"Food truck named ""Hit your v spot"" sold spoiled chicken meals, 3 people got food poisoning at the same time.",submitted,"237 Park Avenue, New York, NY 10016, USA","New York City, NY",10019,1426782661,0,1,1,40.755241,-73.975259,1,Anonymous
NA,776986,Pothole,,submitted,3492–3548 Prince St,"New York City, NY",11354,1426781081,0,1,1,40.763082,-73.83332,1,13
NA,776632,Pothole,Big pothole on front of 156-10 46th Ave. in front of the bus stop,submitted,"156-5-156-9 46th Avenue, Flushing, NY 11355, USA","New York City, NY",10019,1426769635,0,1,1,40.754239,-73.809989,1,16
NA,775178,Health Hazard,raw sewage comming out of hospital on the other side of the street,submitted,"1029 48th Street, Brooklyn, NY 11219, USA","New York City, NY",10019,1426645545,0,1,1,40.639246,-73.997547,1,Anonymous
NA,774223,Pothole,,submitted,35-11 Prince St,"New York City, NY",11354,1426608029,0,1,1,40.763472,-73.833132,1,13
NA,772059,Litter,There is garbage all over the sidewalk and in the areas with the trees and it is an eye sore. Pls have it cleaned up.,submitted,2650–2716 Stedman Pl,"New York City, NY",10469,1426509058,0,1,1,40.865777,-73.849945,1,8
NA,771438,Noise Complaint,Unreasonably loud music coming from an apartment building on 88th street between amsterdam and columbus.,submitted,155 W 87th St,"New York City, NY",10024,1426385895,0,1,1,40.78807,-73.973062,1,Anonymous
NA,768744,Dangerous Condition,The brick and tiles from the wall are falling down from the hotel building. It is very dangerous condition as passengers  are walking by.,submitted,134-37 35th Ave,"New York City, NY",11354,1426164539,0,1,1,40.764543,-73.832173,1,13
NA,765791,Pothole,,submitted,22-42 49th St,"New York City, NY",11105,1425953460,0,1,1,40.767699,-73.901562,1,19
NA,765316,Pothole,,submitted,57-31 63rd St,"New York City, NY",11378,1425928623,0,1,1,40.721248,-73.901989,1,13
NA,765209,Pothole,Pothole on the right side and further down the block to 162nd St.,submitted,15916 Cryders Ln,"New York City, NY",11357,1425926463,0,1,1,40.78753,-73.802777,1,19
NA,765166,Pothole,Pothole on the right side of the street,submitted,4101–4199 25th Ave,"New York City, NY",11103,1425925469,0,1,1,40.767426,-73.9105,1,19
NA,764975,Health Hazard,This Dunbar own armored truck stood at a bus stop for more than half an hour with its engine on. It was in violation of the City's anti-idling law and also blocking buses from picking up passengers.,submitted,"40-140--40-1340- Main Street, Flushing, NY 11354, USA","New York City, NY",10019,1425919715,0,1,1,40.759484,-73.830085,1,Anonymous
NA,763964,Noise Complaint,"Washing machine noise at throughout the night till morning, I can not sleep well with such noise.",submitted,13430 35th Ave,"New York City, NY",11354,1425789067,0,1,1,40.764046,-73.832714,1,13
NA,763963,Noise Complaint,"Washing machine noise at throughout the night till morning, I can not sleep well with such noise.",submitted,13430 35th Ave,"New York City, NY",11354,1425789064,0,1,1,40.764046,-73.832714,1,13
NA,763934,Noise Complaint,,submitted,"2621 Cortelyou Road, Brooklyn, NY 11226, USA","New York City, NY",10019,1425776186,0,1,1,40.644437,-73.952165,1,Anonymous
NA,763924,Pothole,,submitted,Union Tpke,"New York City, NY",11375,1425774038,0,1,1,40.714899,-73.829279,1,19
NA,761662,Pothole,Tremendous pothole.,submitted,Union Tpke,"New York City, NY",11375,1425516226,0,1,1,40.715184,-73.828873,1,19
NA,750439,Pothole in New York,pothole on Riverside Dr. in front of 560 RSD.,submitted,560 Riverside Dr,"New York City, NY",10027,1425145668,0,1,1,40.816764,-73.960462,1,20
NA,745071,Dangerous Condition,"Too much ice on road hard to park cars 1/2 block, please throw salt.",submitted,654–720 Coney Island Ave,"New York City, NY",11218,1424739265,0,1,1,40.640882,-73.969297,1,Anonymous
NA,743607,excessive slush,"the north west corner of Amsterdam and 147th has an unbelievable amount of slush, preventing most people from safely crossing the street.",submitted,"1764 Amsterdam Avenue, New York, NY 10031, USA","New York City, NY",10019,1424619695,0,1,1,40.82674,-73.946719,1,Anonymous
NA,740719,Pothole,Potholes on 48th Ave. just east of 207th St.,submitted,"207-9 48th Avenue, Bayside, NY 11361, USA","New York City, NY",10019,1424294761,0,1,1,40.754114,-73.773498,1,16
NA,740682,Pothole,Pothole at Clearview Service Road and Rocky Hill Rd.,submitted,"47-56-47-78 Clearview Expressway Service Road, Bayside, NY 11361, USA","New York City, NY",10019,1424292812,0,1,1,40.753291,-73.776178,1,16
